Time (sec), Heater 1 (%),Temperature 1 (degC), Energy balance (degC), FOPDT (degC)
8.788420021533966064e+02,8.500000000000000000e+01,5.280299999999999727e+01,5.837758775299812442e+01,5.424686785380956167e+01
8.801318197250366211e+02,8.500000000000000000e+01,5.280299999999999727e+01,5.847800213578000239e+01,5.436717420353271990e+01
8.815374531745910645e+02,8.500000000000000000e+01,5.312500000000000000e+01,5.858590014872316942e+01,5.449681901935908002e+01
8.827672331333160400e+02,8.500000000000000000e+01,5.312500000000000000e+01,5.867900586481499658e+01,5.460900561282913657e+01
8.840587384700775146e+02,8.500000000000000000e+01,5.312500000000000000e+01,5.877550208885378424e+01,5.472559191626845632e+01
8.853959417343139648e+02,8.500000000000000000e+01,5.312500000000000000e+01,5.887404607504095111e+01,5.484498855470678791e+01
8.867379860877990723e+02,8.500000000000000000e+01,5.344700000000000273e+01,5.897156766714533660e+01,5.496348717580439569e+01
8.879845008850097656e+02,8.500000000000000000e+01,5.344700000000000273e+01,5.906092633746493448e+01,5.507237000605027788e+01
8.893790726661682129e+02,8.500000000000000000e+01,5.357600000000000051e+01,5.915952339799139281e+01,5.519285254802358054e+01
8.908015584945678711e+02,8.500000000000000000e+01,5.377000000000000313e+01,5.925861834372062731e+01,5.531431265525321095e+01
8.920766880512237549e+02,8.500000000000000000e+01,5.377000000000000313e+01,5.934619897311483783e+01,5.542197356044859191e+01
8.933220450878143311e+02,8.500000000000000000e+01,5.377000000000000313e+01,5.943061009949468598e+01,5.552602222884932814e+01
8.945552468299865723e+02,8.500000000000000000e+01,5.377000000000000313e+01,5.951311614998439836e+01,5.562799674131004224e+01
8.960482389926910400e+02,8.500000000000000000e+01,5.383400000000000318e+01,5.961158263208875496e+01,5.575005936862660860e+01
8.974011383056640625e+02,8.500000000000000000e+01,5.399499999999999744e+01,5.969948482147918867e+01,5.585936444915780896e+01
8.987265524864196777e+02,8.500000000000000000e+01,5.409199999999999875e+01,5.978439693296422774e+01,5.596526051424240933e+01
8.999731085300445557e+02,8.500000000000000000e+01,5.409199999999999875e+01,5.986318391296146046e+01,5.606379440419870974e+01
9.012538046836853027e+02,8.500000000000000000e+01,5.409199999999999875e+01,5.994305948392099026e+01,5.616396651333768375e+01
9.024716160297393799e+02,8.500000000000000000e+01,5.409199999999999875e+01,6.001802073048133934e+01,5.625823343631374485e+01
9.036898932456970215e+02,8.500000000000000000e+01,5.409199999999999875e+01,6.009205503656068004e+01,5.635158405264288461e+01
9.049858667850494385e+02,8.500000000000000000e+01,5.409199999999999875e+01,6.016977506530298569e+01,5.644985332920376919e+01
9.062146813869476318e+02,8.500000000000000000e+01,5.412400000000000233e+01,6.024249389907600971e+01,5.654205504825718265e+01
9.074510984420776367e+02,8.500000000000000000e+01,5.431700000000000017e+01,6.031471833441628405e+01,5.663387914820600599e+01
9.086635251045227051e+02,8.500000000000000000e+01,5.441400000000000148e+01,6.038463310116190996e+01,5.672300747777203611e+01
9.099589481353759766e+02,8.500000000000000000e+01,5.473599999999999710e+01,6.045835275637080031e+01,5.681724721335378803e+01
9.111731290817260742e+02,8.500000000000000000e+01,5.476899999999999835e+01,6.052654057554434530e+01,5.690465785783091945e+01
9.123914198875427246e+02,8.500000000000000000e+01,5.525200000000000244e+01,6.059408690488794491e+01,5.699147993737415163e+01
9.136229786872863770e+02,8.500000000000000000e+01,5.538100000000000023e+01,6.066149192499915443e+01,5.707835622588569890e+01
9.149034109115600586e+02,8.500000000000000000e+01,5.570300000000000296e+01,6.073064894072496145e+01,5.716773970554284290e+01
9.161382582187652588e+02,8.500000000000000000e+01,5.602499999999999858e+01,6.079646404566483398e+01,5.725304229738437556e+01
9.173553235530853271e+02,8.500000000000000000e+01,5.605799999999999983e+01,6.086049688124313661e+01,5.733626195447002516e+01
9.186178326606750488e+02,8.500000000000000000e+01,5.634799999999999898e+01,6.092605648925598416e+01,5.742170166161677258e+01
9.198321614265441895e+02,8.500000000000000000e+01,5.634799999999999898e+01,6.098829425174750440e+01,5.750303701853820826e+01
9.210451607704162598e+02,8.500000000000000000e+01,5.634799999999999898e+01,6.104967149158767370e+01,5.758346575741460072e+01
9.222580456733703613e+02,8.500000000000000000e+01,5.634799999999999898e+01,6.111026100863574584e+01,5.766307811758641577e+01
9.235638885498046875e+02,8.500000000000000000e+01,5.609000000000000341e+01,6.117463152461374420e+01,5.774789734989273171e+01
9.249692487716674805e+02,8.500000000000000000e+01,5.602499999999999858e+01,6.124292153765065905e+01,5.783815527040404447e+01
9.262344293594360352e+02,8.500000000000000000e+01,5.602499999999999858e+01,6.130353737307353867e+01,5.791851106706446473e+01
9.274458694458007812e+02,8.500000000000000000e+01,5.602499999999999858e+01,6.136082270259100824e+01,5.799466369061332927e+01
9.287204759120941162e+02,8.500000000000000000e+01,5.602499999999999858e+01,6.142030736845526917e+01,5.807396139100135457e+01
9.299539921283721924e+02,8.500000000000000000e+01,5.602499999999999858e+01,6.147711503100623531e+01,5.814990489127236373e+01
9.312318317890167236e+02,8.500000000000000000e+01,5.605799999999999983e+01,6.153518675037298635e+01,5.822775833004368451e+01
9.327470262050628662e+02,8.500000000000000000e+01,5.631499999999999773e+01,6.160303432427400594e+01,5.831900488305417696e+01
9.339610702991485596e+02,8.500000000000000000e+01,5.634799999999999898e+01,6.165661631259837350e+01,5.839128898871897633e+01
9.351914434432983398e+02,8.500000000000000000e+01,5.667000000000000171e+01,6.171022027205259519e+01,5.846380299906248723e+01
9.363924200534820557e+02,8.500000000000000000e+01,5.670199999999999818e+01,6.176187358609303146e+01,5.853387102249695317e+01
9.376769533157348633e+02,8.500000000000000000e+01,5.699199999999999733e+01,6.181639777233556288e+01,5.860804187191834558e+01
9.389805014133453369e+02,8.500000000000000000e+01,5.699199999999999733e+01,6.187097511030816577e+01,5.868250336335653827e+01
9.402683203220367432e+02,8.500000000000000000e+01,5.728199999999999648e+01,6.192415800046188679e+01,5.875527634712621960e+01
9.415024862289428711e+02,8.500000000000000000e+01,5.731400000000000006e+01,6.197444784696250508e+01,5.882428842056060603e+01
9.428288419246673584e+02,8.500000000000000000e+01,5.763700000000000045e+01,6.202776533238426282e+01,5.889766854022489895e+01
9.441187429428100586e+02,8.500000000000000000e+01,5.763700000000000045e+01,6.207890247037460085e+01,5.896825808809883540e+01
9.453449432849884033e+02,8.500000000000000000e+01,5.795900000000000318e+01,6.212686929160105365e+01,5.903466177742564724e+01
9.466206521987915039e+02,8.500000000000000000e+01,5.795900000000000318e+01,6.217611457558075472e+01,5.910303013801399885e+01
9.478385419845581055e+02,8.500000000000000000e+01,5.824900000000000233e+01,6.222250948662087922e+01,5.916762516225898594e+01
9.490814120769500732e+02,8.500000000000000000e+01,5.828099999999999881e+01,6.226924143222800012e+01,5.923287268069562828e+01
9.502940218448638916e+02,8.500000000000000000e+01,5.828099999999999881e+01,6.231424479134221883e+01,5.929588361092374527e+01
9.515837554931640625e+02,8.500000000000000000e+01,5.857099999999999795e+01,6.236147858623689899e+01,5.936220703820564637e+01
9.527930970191955566e+02,8.500000000000000000e+01,5.860399999999999920e+01,6.240518385521983191e+01,5.942375212889739799e+01
9.539937887191772461e+02,8.500000000000000000e+01,5.860399999999999920e+01,6.244802434526519619e+01,5.948424648130105652e+01
9.552094597816467285e+02,8.500000000000000000e+01,5.860399999999999920e+01,6.249084586193248469e+01,5.954488197160722507e+01
9.564784443378448486e+02,8.500000000000000000e+01,5.860399999999999920e+01,6.253495896289825851e+01,5.960752477478613542e+01
9.577092247009277344e+02,8.500000000000000000e+01,5.860399999999999920e+01,6.257717906224860371e+01,5.966765208967437673e+01
9.589460866451263428e+02,8.500000000000000000e+01,5.866799999999999926e+01,6.261905471129955458e+01,5.972745841927527977e+01
9.602243845462799072e+02,8.500000000000000000e+01,5.870000000000000284e+01,6.266175827506043561e+01,5.978862395669371921e+01
9.614351220130920410e+02,8.500000000000000000e+01,5.876500000000000057e+01,6.270167278225721930e+01,5.984595903779065651e+01
9.626644787788391113e+02,8.500000000000000000e+01,5.892600000000000193e+01,6.274167844845732134e+01,5.990358695772523845e+01
9.638801550865173340e+02,8.500000000000000000e+01,5.892600000000000193e+01,6.278072757553570682e+01,5.995999596857618030e+01
9.651737027168273926e+02,8.500000000000000000e+01,5.892600000000000193e+01,6.282172705795466072e+01,6.001939407629406986e+01
9.663913114070892334e+02,8.500000000000000000e+01,5.892600000000000193e+01,6.285980704456198964e+01,6.007472317496257119e+01
9.676365060806274414e+02,8.500000000000000000e+01,5.892600000000000193e+01,6.289824267787304279e+01,6.013072814958018597e+01
9.688411555290222168e+02,8.500000000000000000e+01,5.892600000000000193e+01,6.293494485609920730e+01,6.018435925777206563e+01
9.701344318389892578e+02,8.500000000000000000e+01,5.895799999999999841e+01,6.297382682218966465e+01,6.024133992599696086e+01
9.713442633152008057e+02,8.500000000000000000e+01,5.895799999999999841e+01,6.300971822307076309e+01,6.029409100021643297e+01
9.725720233917236328e+02,8.500000000000000000e+01,5.892600000000000193e+01,6.304567167429581787e+01,6.034708284293014202e+01
9.738537249565124512e+02,8.500000000000000000e+01,5.895799999999999841e+01,6.308270647034976264e+01,6.040182747949219078e+01
9.750789349079132080e+02,8.500000000000000000e+01,5.899000000000000199e+01,6.311763912042169977e+01,6.045361541426644436e+01
9.763093492984771729e+02,8.500000000000000000e+01,5.918399999999999750e+01,6.315226412470195783e+01,6.050509391551048566e+01
9.775397658348083496e+02,8.500000000000000000e+01,5.921600000000000108e+01,6.318643807334245821e+01,6.055604736958047596e+01
9.788184835910797119e+02,8.500000000000000000e+01,5.924799999999999756e+01,6.322148176433438493e+01,6.060845033798187842e+01
9.800301427841186523e+02,8.500000000000000000e+01,5.924799999999999756e+01,6.325424974229667896e+01,6.065759258122410102e+01
9.812945723533630371e+02,8.500000000000000000e+01,5.924799999999999756e+01,6.328799644837243932e+01,6.070834873110387520e+01
9.825283811092376709e+02,8.500000000000000000e+01,5.928000000000000114e+01,6.332049015177034335e+01,6.075736283494271817e+01
9.838104872703552246e+02,8.500000000000000000e+01,5.950600000000000023e+01,6.335380585654979768e+01,6.080776447384896954e+01
9.850733077526092529e+02,8.500000000000000000e+01,5.957000000000000028e+01,6.338617803128482819e+01,6.085688432348752031e+01
9.862852149009704590e+02,8.500000000000000000e+01,5.957000000000000028e+01,6.341683757630624996e+01,6.090354020842504923e+01
9.875629878044128418e+02,8.500000000000000000e+01,5.957000000000000028e+01,6.344873701602472238e+01,6.095222415062116283e+01
9.887825188636779785e+02,8.500000000000000000e+01,5.985999999999999943e+01,6.347877940881932091e+01,6.099820804240381023e+01
9.900172791481018066e+02,8.500000000000000000e+01,5.989300000000000068e+01,6.350880122854852061e+01,6.104429248826517096e+01
9.912545421123504639e+02,8.500000000000000000e+01,5.989300000000000068e+01,6.353848964553310452e+01,6.108999714623488586e+01
9.926201643943786621e+02,8.500000000000000000e+01,6.021500000000000341e+01,6.357080609735169219e+01,6.113989931106268472e+01
9.939272215366363525e+02,8.500000000000000000e+01,6.053699999999999903e+01,6.360129849557705484e+01,6.118713244860306588e+01
9.952252089977264404e+02,8.500000000000000000e+01,6.085900000000000176e+01,6.363116109760585459e+01,6.123353145736515302e+01
9.964743125438690186e+02,8.500000000000000000e+01,6.089200000000000301e+01,6.365951078650937234e+01,6.127771162664284788e+01
9.979158217906951904e+02,8.500000000000000000e+01,6.118200000000000216e+01,6.369176076511183737e+01,6.132812876493178322e+01
9.992401185035705566e+02,8.500000000000000000e+01,6.150399999999999778e+01,6.372095399933954241e+01,6.137391561420601960e+01
1.000640285730361938e+03,8.500000000000000000e+01,6.153600000000000136e+01,6.375137387546243417e+01,6.142177923447778909e+01
1.002010876655578613e+03,8.500000000000000000e+01,6.182600000000000051e+01,6.378071370440790133e+01,6.146809400656390210e+01
1.003384085178375244e+03,8.500000000000000000e+01,6.208400000000000318e+01,6.380968182279224266e+01,6.151396974921438954e+01
1.004702538013458252e+03,8.500000000000000000e+01,6.214800000000000324e+01,6.383709769173401583e+01,6.155752497878661700e+01
1.006010617971420288e+03,8.500000000000000000e+01,6.214800000000000324e+01,6.386391876493479458e+01,6.160026720086862184e+01
1.007369302988052368e+03,8.500000000000000000e+01,6.214800000000000324e+01,6.389138331570802620e+01,6.164417241387555180e+01
1.008611773729324341e+03,8.500000000000000000e+01,6.214800000000000324e+01,6.391615180479715264e+01,6.168388938714673486e+01
1.009874300479888916e+03,8.500000000000000000e+01,6.214800000000000324e+01,6.394098538422252886e+01,6.172382843269378583e+01
1.011200579881668091e+03,8.500000000000000000e+01,6.214800000000000324e+01,6.396671450910628209e+01,6.176533413094567493e+01
1.012510293722152710e+03,8.500000000000000000e+01,6.214800000000000324e+01,6.399176669649068572e+01,6.180587369488761595e+01
1.013754905223846436e+03,8.500000000000000000e+01,6.231000000000000227e+01,6.401525059823524089e+01,6.184399028581307789e+01
1.015006559371948242e+03,8.500000000000000000e+01,6.247099999999999653e+01,6.403855424644615368e+01,6.188192592997413044e+01
1.016294833898544312e+03,8.500000000000000000e+01,6.247099999999999653e+01,6.406221615911698564e+01,6.192056044830142980e+01
1.017523902416229248e+03,8.500000000000000000e+01,6.272899999999999920e+01,6.408448866867888682e+01,6.195703481043523908e+01
1.018926779031753540e+03,8.500000000000000000e+01,6.279299999999999926e+01,6.410955569384407227e+01,6.199821316592948506e+01
1.020332231283187866e+03,8.500000000000000000e+01,6.279299999999999926e+01,6.413429430478578297e+01,6.203898720987173476e+01
1.021717704772949219e+03,8.500000000000000000e+01,6.279299999999999926e+01,6.415831981269019479e+01,6.207871692880686965e+01
1.022962943553924561e+03,8.500000000000000000e+01,6.279299999999999926e+01,6.417961154733580997e+01,6.211403597883504801e+01
1.024177504777908325e+03,8.500000000000000000e+01,6.279299999999999926e+01,6.420010717115377474e+01,6.214813363575027694e+01
1.025468038082122803e+03,8.500000000000000000e+01,6.311500000000000199e+01,6.422159491892625738e+01,6.218398795333806817e+01
1.026838434219360352e+03,8.500000000000000000e+01,6.311500000000000199e+01,6.424408988086929639e+01,6.222164129498023044e+01
1.028065680742263794e+03,8.500000000000000000e+01,6.311500000000000199e+01,6.426395676632381537e+01,6.225499838453423962e+01
1.029295839309692383e+03,8.500000000000000000e+01,6.324399999999999977e+01,6.428361057889839003e+01,6.228809401223097808e+01
1.030558721780776978e+03,8.500000000000000000e+01,6.343800000000000239e+01,6.430351977667748997e+01,6.232171893196969847e+01
1.031775065183639526e+03,8.500000000000000000e+01,6.343800000000000239e+01,6.432244243129014194e+01,6.235377188678255322e+01
1.033004963397979736e+03,8.500000000000000000e+01,6.346999999999999886e+01,6.434132702511908519e+01,6.238585337143286580e+01
1.034234500646591187e+03,8.500000000000000000e+01,6.350200000000000244e+01,6.435995910700859213e+01,6.241759845534010509e+01
1.035518611431121826e+03,8.500000000000000000e+01,6.353399999999999892e+01,6.437915808634591031e+01,6.245040714285628525e+01
1.036763093948364258e+03,8.500000000000000000e+01,6.343800000000000239e+01,6.439751429967060403e+01,6.248187008963225963e+01
1.037991197109222412e+03,8.500000000000000000e+01,6.324399999999999977e+01,6.441539062164622464e+01,6.251260069396446539e+01
1.039220918416976929e+03,8.500000000000000000e+01,6.311500000000000199e+01,6.443305642405266553e+01,6.254305827254599137e+01
1.040503185749053955e+03,8.500000000000000000e+01,6.140699999999999648e+01,6.445123096066339485e+01,6.257448664013114126e+01
